 0.067579 80.4258 55.4577 74.3951 59.1475 1318 B8 2 40 10
 -0.33331 80.4354 33.2908 48.6551 50.0698 1319 A8 2 40 5
 0.0542767 133.767 54.6754 138.167 55.134 1320 A1 2 40 -25
 0.155771 70.0457 139.341 66.4721 69.2732 1321 B1 2 40 -10
 0.201524 67.1169 69.8696 89.5808 66.8733 1322 C1 2 40 -5
 0.232676 54.5451 4.4802 2.49602 19.4217 1323 D1 2 40 0
 0.20597 60.5718 121.144 60.5777 56.8569 1324 E1 2 40 0
 0.111877 125.774 120.407 118.889 118.13 1325 F1 3.33333 40 0
 0.203411 130.374 131.65 132.191 131.296 1326 G1 3.33333 40 0
 0.131207 47.1017 47.4326 16.753 46.9884 1327 H1 0.4 40 150
 0.0579942 42.1357 37.5336 38.583 37.9259 1328 I1 1.25 80 0
 0 0 0 0 0 1331 J2 1.25 66 0
 0 0 0 0 0 1332 J3 1.25 50 0
 0 0 0 0 0 1333 J4 1.25 0 0
 0.114459 77.4226 49.7282 77.4226 77.4226 1334 J5 1 0 0
 0.032326 94.5257 73.6333 55.6811 73.1612 1335 J6 1 50 0
 -0.089161 69.6401 38.2171 139.113 69.4781 1336 J7 1 66 0
 -0.111879 41.7398 42.0367 45.0288 41.6626 1337 I7 1 66 0
 0 0 0 0 0 1339 I6 1 50 0
 -0.209382 79.1946 82.3305 79.1946 79.1946 1340 I5 1 0 0
 -0.111033 135.496 44.6491 135.496 135.496 1341 I4 1.25 0 0
 -0.132903 41.7901 41.8243 41.8198 31.6976 1342 I3 1.25 50 0
 -0.1133 41.458 41.7085 41.7831 41.3933 1343 I2 1.25 66 0
 -0.298755 180.839 161.664 144.189 181.137 1344 G4 3.33333 26 0
 -0.0842151 106.164 103.965 64.2952 62.2406 1345 E4 2 26 0
 0.0264686 106.175 100.77 75.9902 70.6602 1346 C4 2 26 -5
 0.0455566 111.859 103.659 83.5484 80.2445 1347 C4 2 26 -5
 -1.20784 147.707 218.185 155.108 295.413 1350 A1 2 40 -25
 -1.11964 69.6379 69.6379 69.6379 69.6379 1351 B1 2 40 -10
 -1.25378 64.8218 64.8218 64.8218 64.8218 1352 C1 2 40 -5
 -0.630081 56.3375 40.2996 25.1953 19.9874 1353 D1 2 40 0
 1.28468 126.275 57.1508 252.55 172.598 1356 G1 3.33333 40 0
 0.306177 59.1115 2.22522 45.874 92.0335 1357 H1 0.4 40 150
 0.430873 45.6671 51.5856 35.4954 91.3343 1358 I1 1.25 80 0
 0 0 0 0 0 1359 J1 1.25 80 0
 0 0 0 0 0 1360 J2 1.25 66 0
 -0.185268 41.0065 1.00241 1.21418 16.4921 1361 I2 1.25 66 0
 -0.209153 53.2021 22.9403 36.2066 104.5 1362 H2 0.4 100 0
 -0.361381 132.465 194.493 151.054 120.933 1363 G2 3.33333 66 0
 -0.0704674 135.865 112.788 131.689 116.54 1364 F2 3.33333 66 0
 -0.0627031 61.88 52.2194 58.5966 51.9298 1368 D2 2 66 0
 -1.9907 79.1245 79.1245 79.1245 79.1245 1369 C2 2 66 -5
 -0.0177669 71.7517 46.7412 59.5519 50.7202 1370 B2 2 66 -10
 -0.127587 151.62 59.4154 155.877 59.647 1371 A2 2 66 -25
 0 0 0 0 0 1374 B3 2 50 -10
 0 0 0 0 0 1375 C3 2 50 -5
 0.388327 51.7731 79.858 102.201 16.4158 1376 D3 2 50 0
 0.325617 53.4985 11.8296 14.2264 10.4963 1377 E3 2 50 0
 0.340476 127.266 67.8923 115.021 122.41 1378 F3 3.33333 50 0
 0.270616 116.107 101.133 114.031 110.623 1379 G3 3.33333 50 0
 0 0 0 0 0 1380 H3 0.4 80 0
 -0.109128 40.2019 37.9522 40.3492 40.0969 1382 I3 1.25 50 0
 0 0 0 0 0 1383 J3 1.25 50 0
 0 0 0 0 0 1384 J4 1.25 0 0
 -0.189173 129.934 43.321 129.934 129.934 1385 I4 1.25 0 0
 -0.13735 40.2192 40.2138 40.2192 40.2192 1386 H4 0.4 0 0
 -0.106675 177.786 171.803 126.597 122.724 1387 G4 3.33333 26 0
 0.352083 216.619 210.796 133.944 209.667 1388 F4 3.33333 26 0
 0.0838698 98.64 92.9395 61.3055 59.3935 1389 E4 2 26 0
 0.0312212 93.2512 92.5044 59.2631 58.9224 1390 D4 2 26 0
 0.18739 110.501 93.1719 78.7556 73.2142 1391 C4 2 26 -5
 0 0 0 0 0 1392 B4 2 26 -10
 -0.0885227 133.962 77.7397 127.781 62.3009 1393 A4 2 26 -25
 -0.0445908 116.873 104.481 76.2283 75.6762 1394 A5 2 26 5
 0.433501 129.249 129.976 128.894 255.386 1399 F5 2.5 26 0
 0.476346 95.0409 89.0052 29.6537 140.153 1400 G5 1.66667 26 0
 0 0 0 0 0 1401 H5 0.8 0 0
 -2.07381 49.85 49.85 49.85 49.85 1403 H5 0.8 0 0
 0.427139 76.3193 29.1815 76.3193 76.3193 1404 I5 1 0 0
 0 0 0 0 0 1405 J5 1 0 0
 0 0 0 0 0 1406 J6 1 50 0
 -0.00318458 39.4479 36.4121 36.5414 36.6829 1407 I6 1 50 0
 -0.145982 44.5631 44.551 44.553 44.2866 1408 H6 0.8 80 0
 -0.013857 58.7557 47.6545 54.4029 46.8348 1409 G6 1.66667 50 0
 -0.0691857 67.447 57.1482 63.2446 56.8775 1410 F6 2.5 50 0
 -0.0186009 88.7543 53.6379 89.6464 53.3461 1411 E6 2 50 25
 0.120532 76.8182 51.8391 75.6811 52.1015 1412 D6 2 50 20
 0.129647 69.128 50.9454 64.6698 69.1848 1413 C6 2 50 15
 -0.00532039 68.9042 56.633 62.6888 56.022 1414 B6 2 50 10
 -0.0680575 88.638 73.2778 79.769 73.185 1415 A6 2 50 5
 -0.0941502 98.5893 78.1999 89.922 79.192 1416 A7 2 66 5
 0.580542 100.102 34.6898 31.2561 18.4148 1417 B7 2 66 10
 0 0 0 0 0 1418 B7 2 66 10
 0.521526 76.4406 25.1381 101.897 20.2913 1419 C7 2 66 15
 -1.88034 84.317 84.317 84.317 84.317 1421 D7 2 66 20
 0.475577 96.3867 47.1347 100.278 28.8754 1422 E7 2 66 25
 0.470487 59.0741 4.21561 33.9689 16.9172 1424 G7 1.66667 66 0
 0 0 0 0 0 1425 H7 0.8 100 0
 0.495284 48.9774 60.277 96.3945 10.5984 1426 I7 1 66 0
 0 0 0 0 0 1427 J7 1 66 0
 0 0 0 0 0 1428 J8 1 80 0
 0.0129399 40.6024 37.8724 38.2379 37.8466 1429 I8 1 80 0
 0.431466 41.4532 81.4628 82.9021 1.4541 1430 I8 1 80 0
 -0.173777 78.79 78.498 77.0241 75.5916 1431 H8 0.8 40 150
 -2.06939 51.6431 51.6431 51.6431 51.6431 1432 G8 1.66667 40 0
 -0.0796991 65.4146 53.5965 60.3908 52.7315 1433 F8 2.5 40 0
 -0.0203465 87.5815 52.719 87.3148 52.8502 1434 E8 2 40 25
 0.0192393 78.3202 51.2021 76.8758 50.8672 1435 D8 2 40 20
 -1.97883 69.9739 69.9739 69.9739 69.9739 1436 C8 2 40 15
 -0.0189617 65.5955 43.9428 63.4949 44.6925 1437 B8 2 40 10
 -0.220693 85.3068 91.0685 77.1366 84.4083 1438 A8 2 40 5
 -0.335346 135.542 126.655 15.4286 131.716 1439 A9 2 20 5
 -0.210008 81.5484 114.731 73.1933 80.8847 1440 A8 2 40 5
 0.417398 166.28 66.3157 225.756 156.334 1441 B9 2 20 10
 0.357832 162.33 159.498 99.1503 90.5023 1442 C9 2 20 15
 0.234472 168.469 166.905 104.022 90.8399 1443 D9 2 20 20
177.359 1444 E9 2 20 25
 0.205108 193.511 191.725 186.181 116.011 1445 F9 2.5 20 0
 0.230896 127.39 120.341 74.3635 3.44006 1446 G9 1.66667 20 0
 -0.179756 44.5886 30.3727 24.1733 89.1771 1447 H9 0.8 50 0
 0.306678 39.3938 45.1407 1.39693 1.25041 1448 I9 1 50 5
 0 0 0 0 0 1449 J9 1 50 5
 0 0 0 0 0 1450 J8 1 80 0
 -0.30366 79.7015 55.2904 43.2632 159.403 1451 A8 2 40 5
 0.377522 160.885 85.5683 72.2571 89.7307 1452 C9 2 20 15
 0.151347 168.612 164.059 158.057 90.7883 1453 D9 2 20 20
 0 0 0 0 0 1454 J8 1 80 0
 0.400674 172.817 88.2954 18.117 171.27 1455 A0 2 20 -25
 0 0 0 0 0 1456 B0 2 20 -10
 0.445878 137.408 137.972 137.17 132.266 1457 C0 2 20 -5
 0.402721 136.912 195.537 158.241 134.544 1458 D0 2 20 0
 0.495273 131.644 63.7976 73.3375 263.288 1459 E0 2 20 0
 0.4752 312.114 328.603 172 392.624 1460 F0 3.33333 20 0
 0.3023 280.254 279.078 170.691 170.378 1461 G0 3.33333 20 0
 0 0 0 0 0 1462 H0 0.4 50 0
 0.552382 42.0818 42.0818 42.0818 42.0818 1463 I0 1.25 50 5
 0 0 0 0 0 1464 J0 1.25 50 5
 0 0 0 0 0 1466 H8 0.8 40 150
 -0.271846 39.154 10.0066 10.7018 4.27119 1467 I2 1.25 66 0
