1549   -2.0   +2.0   -3.0   +2.0
1550   -3.0   +3.0   -3.0   +1.0
1551   -3.0   +3.0   -3.0   +2.0
1552   -3.0   +3.0   -3.0   +1.0
1553   -3.0   +3.0   -1.0   +2.0
1554   -3.0   +3.0   -1.0   +2.0
1555   -3.0   +3.0   -3.0   +2.0
1556   -2.0   +2.0   -5.0   -1.0
1557   -2.0   +2.0   -5.0   -1.0
1558   -2.0   +2.0   -3.0   +2.0
1559   -3.0   +3.0   -1.0   +2.0
1560   -3.0   +3.0   -3.0   +2.0
1561   -3.0   +3.0   -3.0   +2.0
1562   -3.0   +1.0   -3.0   +1.0
1563   -3.0   +1.0   -3.0   +2.0
1564   -3.0   +1.0   -3.0   +2.0
1565   -3.0   +1.0   -3.0   +2.0
1566   -3.0   +1.0   -3.0   +2.0
1567   -4.0   -1.0   -3.0   +2.0
1568   -3.0   -1.0   -3.0   +2.0
1569   -3.0   -1.0   -3.0   +2.0
1570   -3.0   -1.0   -3.0   +1.0
1571   -3.0   -1.0   -3.0   +1.0
1572   +3.0   -3.0   -3.0   +2.0
1573   +3.0   -3.0   -3.0   +2.0
1574   +3.0   -3.0   -3.0   +2.0
1575   +3.0   -3.0   -3.0   +2.0
1576   +3.0   -3.0   -3.0   +2.0
1578   -2.0   -1.0   -3.0   +2.0
1579   -3.0   -1.0   -1.0   +4.0
1580   -2.5   -0.5   -3.0   +2.0
1581   -2.0   +1.0   -3.0   +2.0
1582   -3.0   +3.0   -3.0   +1.0
1583   -3.0   +3.0   -3.0   +2.0
1584   -3.0   +3.0   -3.0   +2.0
1585   -3.0   +3.0   -3.0   +2.0
1586   -2.0   +2.0   -3.0   +2.0
1588   -3.0   +3.0   -2.0   +2.0
1593   +3.0   -3.0   -3.0   +2.0
1601   -3.0   +3.0   -1.0   +2.0
1604   -3.0   +3.0   -1.0   +2.0
1633   -1.0   +3.0   -3.0   +2.0
1634   -1.0   +3.0   -3.0   +2.0
1635   -1.0   +3.0   -3.0   +2.0
1639   -1.0   +3.0   -3.0   +2.0
1671   -1.0   +3.0   -3.0   +2.0
